"country","lat","lon","aqi_category"
"Pakistan","27.0908362","67.7347939","Unhealthy for Sensitive Groups"
"India","28.1465139","79.7133206","Unhealthy"
"Russian Federation","57.776356","108.116295","Unhealthy for Sensitive Groups"
"Nepal","27.676664","85.2782438","Unhealthy"
"China","36.0620781","103.8318566","Unhealthy"
"Kazakhstan","42.181854","69.88755","Unhealthy for Sensitive Groups"
"China","27.6581325","111.4534719","Unhealthy"
"China","29.5851296","103.747791","Unhealthy"
"Libya","29.96667","12.7","Unhealthy"
"Pakistan","34.7725022","72.3606728","Unhealthy"
"India","29.6131324","78.3430066","Unhealthy"
"China","31.4410286","119.329061","Unhealthy for Sensitive Groups"
"Pakistan","32.4272661","73.8222027","Unhealthy"
"India","17.2307657","81.7350622","Unhealthy for Sensitive Groups"
"China","50.7811626","121.5251639","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","33.9880486","50.6862901","Unhealthy for Sensitive Groups"
"India","27.30553","79.78964","Unhealthy"
"India","25.90612035","86.77970437011112","Unhealthy for Sensitive Groups"
"India","31.7565085","74.9567976","Unhealthy"
"India","26.2888019","75.3729774","Unhealthy"
"Bangladesh","23.8711041","89.9983327","Unhealthy"
"India","25.9031388","79.8902311","Unhealthy"
"India","32.7375502","76.0526","Unhealthy for Sensitive Groups"
"China","32.2545901","118.3280486","Unhealthy"
"Greece","38.6248275","21.4094206","Unhealthy for Sensitive Groups"
"India","24.2362133","77.4199676","Unhealthy"
"India","30.6115717","76.2316357","Unhealthy"
"Turkmenistan","37.9404648","58.3823487","Unhealthy for Sensitive Groups"
"India","21.8485451","71.3036656","Unhealthy for Sensitive Groups"
"United States of America","18.0807012","-66.3565542","Unhealthy for Sensitive Groups"
"India","30.9688367","76.526088","Unhealthy"
"South Africa","-26.173611","27.694167","Unhealthy"
"Bangladesh","25.416289","89.3164095","Unhealthy for Sensitive Groups"
"United States of America","33.8714814","-117.8617337","Unhealthy for Sensitive Groups"
"India","24.6964998","80.5540674","Unhealthy for Sensitive Groups"
"India","25.053055","87.8304516","Unhealthy"
"India","21.2380912","81.6336993","Unhealthy for Sensitive Groups"
"Indonesia","-6.9882409","106.5503728","Unhealthy"
"India","25.0205177","79.2279267","Unhealthy"
"Pakistan","27.859348","69.0849588","Unhealthy"
"India","16.6539593","81.744602","Unhealthy"
"Philippines","15.6433649","120.8847839","Unhealthy for Sensitive Groups"
"China","33.2428556","119.3530412","Unhealthy"
"India","30.2623648","76.041332","Unhealthy"
"Pakistan","32.4820009","72.9110524","Unhealthy"
"India","26.8019202","79.5107559","Unhealthy"
"India","24.6226958","79.4892837","Unhealthy"
"India","23.6544338","86.1456444","Unhealthy"
"India","16.582052","81.3732748","Unhealthy for Sensitive Groups"
"Venezuela (Bolivarian Republic of)","8.309529","-62.702284","Unhealthy for Sensitive Groups"
"India","12.9224316","80.0200489","Unhealthy for Sensitive Groups"
"Indonesia","-6.7327015","107.9615915","Unhealthy"
"China","31.8122623","119.9691539","Unhealthy"
"Pakistan","32.3450662","74.7052122","Unhealthy"
"China","27.709389","113.9046952","Unhealthy for Sensitive Groups"
"Pakistan","32.0904506","74.9554225","Unhealthy"
"United States of America","34.1362075","-118.0401497","Unhealthy for Sensitive Groups"
"China","36.617331","101.7761976","Unhealthy"
"India","24.3045445","85.4194812","Unhealthy"
"India","25.2861994","86.0201258","Unhealthy"
"Pakistan","30.579527","73.8382261","Unhealthy"
"Nigeria","4.7340705","6.863451","Unhealthy"
"El Salvador","13.73143855","-89.17858857433774","Unhealthy for Sensitive Groups"
"Senegal","15.3494798","-15.4809736","Unhealthy"
"India","22.7528356","73.152166","Unhealthy"
"India","18.8555378","73.8863954","Unhealthy for Sensitive Groups"
"India","22.5096189","82.5507586","Unhealthy"
"Mali","14.58641635","-11.468678305870574","Unhealthy for Sensitive Groups"
"Senegal","15.374006","-16.4497224","Unhealthy for Sensitive Groups"
"Kazakhstan","43.5165919","68.4996044","Unhealthy for Sensitive Groups"
"India","26.6000588","78.5105967","Unhealthy"
"India","18.0174946","82.4457974","Unhealthy for Sensitive Groups"
"India","25.7959694","78.6503076","Unhealthy"
"Nigeria","7.35","4.183333","Unhealthy for Sensitive Groups"
"Pakistan","32.6399927","73.7235647","Unhealthy"
"India","26.1805978","91.753943","Unhealthy for Sensitive Groups"
"China","34.5733505","119.1577061","Unhealthy"
"Uzbekistan","41.3222807","61.0679655","Unhealthy for Sensitive Groups"
"China","37.7364305","115.6677229","Unhealthy"
"Afghanistan","34.8706638","62.547461","Unhealthy"
"India","16.1817369","81.1348181","Unhealthy for Sensitive Groups"
"Nigeria","6.6308218","8.0572947","Unhealthy for Sensitive Groups"
"Brazil","-23.08639","-46.95056","Unhealthy for Sensitive Groups"
"India","32.2454608","77.1872926","Unhealthy for Sensitive Groups"
"Pakistan","32.5846351","73.4914169","Unhealthy"
"Senegal","14.7971224","-15.9066608","Unhealthy"
"India","31.042466","76.7176443","Unhealthy for Sensitive Groups"
"China","30.8401171","106.1066076","Unhealthy"
"India","17.4412457","75.5951744","Unhealthy"
"India","29.2211425","76.1415198","Unhealthy"
"India","24.9303453","73.8224937","Unhealthy"
"Iran (Islamic Republic of)","25.3309487","51.53134349946271","Unhealthy for Sensitive Groups"
"United States of America","40.7244443","-74.3069069","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","27.1467","57.0801","Unhealthy"
"Cuba","22.2777353","-80.5698885","Unhealthy for Sensitive Groups"
"Pakistan","29.1437273","71.2625165","Unhealthy"
"India","24.0608565","84.0163569","Unhealthy"
"India","25.1098139","80.3482061","Unhealthy for Sensitive Groups"
"Somalia","11.87037","51.05795","Unhealthy for Sensitive Groups"
"India","19.9104952","83.1678321","Unhealthy"
"India","22.0324021","85.2280191","Unhealthy"
"Iran (Islamic Republic of)","25.2919","60.643","Unhealthy"
"China","39.7039133","119.1614947","Unhealthy for Sensitive Groups"
"India","25.4020487","79.750268","Unhealthy"
"India","21.2179107","78.6896181","Unhealthy for Sensitive Groups"
"Indonesia","-7.1507481","106.8092273","Unhealthy"
"India","26.6008094","80.2722286","Unhealthy"
"Venezuela (Bolivarian Republic of)","11.445008","-69.609181","Unhealthy"
"Mexico","19.9782179","-99.0463142","Unhealthy for Sensitive Groups"
"Nigeria","6.7081","7.3167","Unhealthy for Sensitive Groups"
"India","25.3390471","82.2637413","Unhealthy"
"Italy","44.518132","7.474328","Unhealthy for Sensitive Groups"
"Brazil","-23.1177393","-46.5547861","Unhealthy"
"India","29.5183542","74.5907526","Unhealthy"
"Philippines","15.4861218","120.5893473","Unhealthy"
"United States of America","33.9404441","-118.1292846","Unhealthy for Sensitive Groups"
"India","23.74941","86.1570463","Unhealthy"
"Eritrea","13.930794","41.690461","Unhealthy"
"China","32.5429981","111.5070101","Unhealthy"
"India","18.1472893","76.0937977","Unhealthy for Sensitive Groups"
"Mexico","20.5954708","-100.397059","Unhealthy for Sensitive Groups"
"United States of America","40.898988","-74.0926418","Unhealthy for Sensitive Groups"
"India","22.5586555","72.9627227","Unhealthy"
"China","27.3204988","110.1386651","Unhealthy for Sensitive Groups"
"India","21.613991","73.020146","Unhealthy"
"Pakistan","29.6889811","72.5525446","Unhealthy"
"India","27.5975888","78.0545477","Unhealthy"
"Jordan","32.1577699","35.2598374","Unhealthy for Sensitive Groups"
"France","14.6027962","-61.0676724","Unhealthy for Sensitive Groups"
"Turkmenistan","41.838263","59.991118","Unhealthy for Sensitive Groups"
"Mexico","19.3598819","-99.3514655","Unhealthy"
"Brazil","-23.603889","-46.918889","Unhealthy"
"Italy","45.3897204","7.6498168","Unhealthy for Sensitive Groups"
"India","19.3561606","84.9812371","Unhealthy for Sensitive Groups"
"India","24.3829511","74.7013558","Unhealthy"
"India","28.9197167","79.9702635","Unhealthy"
"India","30.6052169","79.166828","Unhealthy"
"Iran (Islamic Republic of)","37.1955948","50.1529566","Unhealthy for Sensitive Groups"
"India","23.2049201","77.0845745","Unhealthy"
"Guatemala","14.6348332","-90.6760466","Unhealthy for Sensitive Groups"
"Pakistan","32.7952141","70.7721742","Unhealthy"
"South Africa","-26.243056","28.431667","Unhealthy"
"Serbia","45.2232006","19.8434089","Unhealthy for Sensitive Groups"
"India","26.3139208","89.6665579","Unhealthy"
"India","27.2132859","78.2371117","Unhealthy"
"South Africa","-26.3177778","27.6519444","Unhealthy"
"China","36.5042919","111.6991117","Unhealthy"
"India","22.4732415","70.0552102","Unhealthy for Sensitive Groups"
"India","25.0094458","79.0485053","Unhealthy"
"China","31.9092756","120.2630426","Unhealthy"
"China","22.8199625","115.8259338","Unhealthy"
"India","29.394447","77.2052786","Unhealthy"
"Pakistan","30.4291343","73.044632","Unhealthy"
"India","29.148076","78.6963129","Unhealthy for Sensitive Groups"
"India","25.72285","78.783233","Unhealthy"
"India","24.2482363","77.4118352","Unhealthy"
"India","23.7952809","86.4309638","Unhealthy for Sensitive Groups"
"India","28.205448","78.260716","Unhealthy"
"Bangladesh","23.9197152","90.7152981","Unhealthy"
"Pakistan","27.3819177","67.9165476","Unhealthy"
"Philippines","14.0067037","122.1827232","Unhealthy for Sensitive Groups"
"India","21.4589475","74.2948678","Unhealthy"
"Pakistan","27.8007239","68.2884248","Unhealthy"
"Dominican Republic","19.3793997","-70.4182199","Unhealthy"
"India","24.3715727","77.0529175","Unhealthy"
"India","21.3379121","71.3119755","Unhealthy"
"Iran (Islamic Republic of)","31.5841945","54.4445661","Unhealthy"
"China","35.69088","112.66292","Unhealthy"
"Pakistan","29.5500097","67.8833398","Unhealthy"
"Guatemala","14.3075675","-90.9660625","Unhealthy for Sensitive Groups"
"India","22.5391166","72.7192782","Unhealthy"
"United States of America","33.9830688","-118.096735","Unhealthy for Sensitive Groups"
"India","24.7925592","72.2919702","Unhealthy"
"India","15.563988","78.4874822","Unhealthy for Sensitive Groups"
"China","33.6306299","114.6423617","Unhealthy"
"India","23.1224522","72.0483946","Unhealthy"
"Finland","60.4017496","25.0280695","Unhealthy"
"China","30.409916","103.475775","Unhealthy"
"Colombia","10.6104147","-75.1427518","Unhealthy for Sensitive Groups"
"China","41.240767","119.3958124","Unhealthy"
"China","39.4341929","111.2066897","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","32","53","Unhealthy for Sensitive Groups"
"Bahrain","26.2235041","50.5822436","Unhealthy"
"Brazil","-22.8629597","-43.775322","Unhealthy for Sensitive Groups"
"India","26.9154576","75.8189817","Unhealthy"
"India","23.7102112","87.077021","Unhealthy"
"United States of America","33.9562003","-118.353132","Unhealthy for Sensitive Groups"
"Italy","45.3670119","10.2184518","Unhealthy for Sensitive Groups"
"Mexico","19.4536825","-97.6484303122835","Unhealthy"
"India","22.6475713","74.5205212","Unhealthy"
"India","23.9080538","87.5277255","Unhealthy for Sensitive Groups"
"India","25.625258","74.9274576","Unhealthy"
"India","26.2588602","82.0716893","Unhealthy"
"Ethiopia","8.812709","40.522048","Unhealthy for Sensitive Groups"
"Bangladesh","23.2512936","90.8526116","Unhealthy"
"India","22.5058547","73.4715851","Unhealthy"
"Mexico","21.1401103","-98.4152209","Unhealthy for Sensitive Groups"
"India","30.1775201","76.3538217","Unhealthy"
"India","24.9275595","86.2254945","Unhealthy"
"Mexico","19.100827","-98.8788452","Unhealthy"
"Nepal","28.703304","80.567017","Unhealthy"
"China","35.0705186","107.3791108","Unhealthy for Sensitive Groups"
"Chile","-33.6783192","-70.9782465","Unhealthy"
"India","25.325958","78.526094","Unhealthy"
"India","25.2427064","82.5084642","Unhealthy"
"China","36.1841443","116.7653466","Unhealthy"
"India","22.8015194","86.2029579","Unhealthy"
"Israel","32.8114088","35.259756","Unhealthy for Sensitive Groups"
"Israel",NULL,NULL,"Unhealthy for Sensitive Groups"
"India","22.736018","77.433525","Unhealthy"
"Pakistan","30.5677998","70.9432595","Unhealthy"
"Pakistan","33.9056829","73.392674","Unhealthy for Sensitive Groups"
"United States of America","31.796496","-106.579989","Unhealthy for Sensitive Groups"
"China","26.8029102","114.9167963","Unhealthy"
"India","21.3545788","72.0368814","Unhealthy for Sensitive Groups"
"India","16.75414","81.685839","Unhealthy for Sensitive Groups"
"Senegal","14.791461","-16.925605","Unhealthy"
"India","22.1575193","87.3892019","Unhealthy"
"Uganda","0.5234583","31.3892664","Unhealthy"
"Iran (Islamic Republic of)","27.381887","61.786813","Unhealthy"
"Kenya","-1.1663925","36.8252791","Unhealthy"
"Pakistan","25.3635325","68.3068896","Unhealthy"
"China","41.5126949","122.728266","Unhealthy"
"Iran (Islamic Republic of)","35.4784573","51.6824624","Unhealthy for Sensitive Groups"
"Pakistan","30.1957677","67.0172447","Unhealthy for Sensitive Groups"
"Mexico","18.0018152","-92.9330401483751","Unhealthy"
"India","30.0792698","78.2520103","Unhealthy for Sensitive Groups"
"China","34.6806136","105.655699","Unhealthy"
"China","37.928881","102.6359886","Unhealthy for Sensitive Groups"
"Switzerland","47.3744489","8.5410422","Unhealthy for Sensitive Groups"
"India","28.644045","77.2093712","Unhealthy for Sensitive Groups"
"Nigeria","6.11","7.0724","Unhealthy"
"India","24.7503779","77.9951191","Unhealthy"
"South Africa","-33.460278","18.723611","Unhealthy for Sensitive Groups"
"Philippines","14.5906346","120.9799964","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","32.33333","54","Unhealthy"
"China","37.0070808","111.6396837","Unhealthy"
"Japan","35.1138501","136.2036693","Unhealthy for Sensitive Groups"
"Russian Federation","64.037781","44.091488","Unhealthy for Sensitive Groups"
"Pakistan","31.5682388","72.6462988","Unhealthy"
"India","32.6106","74.85557","Unhealthy for Sensitive Groups"
"Indonesia","-7.5976243","112.7845343","Unhealthy"
"India","19.8160081","79.6696543","Unhealthy"
"India","24.225735","77.4816799","Unhealthy for Sensitive Groups"
"India","23.4258934","87.289849","Unhealthy for Sensitive Groups"
"Nigeria","7.067445","6.267666","Unhealthy for Sensitive Groups"
"Serbia","45.8121657","19.6304705","Unhealthy for Sensitive Groups"
"Italy","45.5519897","9.1856198","Unhealthy for Sensitive Groups"
"Iraq","37.105657","43.828325","Unhealthy for Sensitive Groups"
"Brazil","-22.7667284","-43.4033603","Unhealthy"
"United States of America","32.5420821","-97.3208492","Unhealthy for Sensitive Groups"
"France","45.8992348","6.1288847","Unhealthy for Sensitive Groups"
"Uganda","0.1718774","32.4011001","Unhealthy for Sensitive Groups"
"Angola","-8.188669","15.3742111","Unhealthy"
"India","22.0308423","82.6460412","Unhealthy"
"Indonesia","-7.4266392","112.7236695","Unhealthy"
"India","24.7882346","76.6788411","Unhealthy"
"El Salvador","14.0413868","-88.9394082","Unhealthy for Sensitive Groups"
"India","22.298309","73.390687","Unhealthy"
"India","18.46523","78.86894","Unhealthy for Sensitive Groups"
"India","28.3073229","78.9358478","Unhealthy"
"United States of America","32.819042499999995","-116.93317410256378","Unhealthy for Sensitive Groups"
"China","35.2928843","111.22528798086145","Unhealthy for Sensitive Groups"
"United States of America","35.2217558","-90.2056505","Unhealthy for Sensitive Groups"
"China","33.6482366","116.9588062","Unhealthy for Sensitive Groups"
"United States of America","33.9170444","-117.888855","Unhealthy for Sensitive Groups"
"China","35.1370844","106.6893692","Unhealthy for Sensitive Groups"
"Mexico","19.7972881","-99.1007274","Unhealthy"
"Colombia","10.2724091","-75.4432009","Unhealthy for Sensitive Groups"
"Sudan","11.783333","30.916667","Unhealthy for Sensitive Groups"
"Nigeria","5.5324032","7.4924165","Unhealthy"
"Viet Nam","21.0414692","106.7740261","Unhealthy"
"India","22.2973142","73.1942567","Unhealthy"
"Venezuela (Bolivarian Republic of)","10.231927","-67.981967","Unhealthy for Sensitive Groups"
"India","23.5208128","77.8063184","Unhealthy"
"India","20.3021597","77.718637","Unhealthy"
"India","32.8061212","75.3113517","Unhealthy for Sensitive Groups"
"Italy","45.5834418","9.2735257","Unhealthy for Sensitive Groups"
"Malaysia","1.5067604","103.512715","Unhealthy for Sensitive Groups"
"China","24.5167811","117.3523949","Unhealthy"
"Mexico","25.988981","-98.0945766","Unhealthy"
